ticker,company,date,movement,headline
DB,Deutsche Bank AG,20190403,-0.13,Deutsche Bank and Commerzbank divided over pace of merger talks: sources 
DB,Deutsche Bank AG,20190403,-0.13,German lawmakers ready to block public cash for Deutsche-Commerzbank 
DB,Deutsche Bank AG,20190403,-0.13,UPDATE 1-Deutsche Bank and Commerzbank divided over pace of merger talks - sources 
DB,Deutsche Bank AG,20190403,-0.13,Deutsche Bank and Commerzbank divided over pace of merger talks - sources 
DB,Deutsche Bank AG,20190403,-0.13,German lawmakers ready to block public cash for Deutsche-Commerzbank 
DB,Deutsche Bank AG,20190403,-0.13,Commerzbank to decide on April 9 on merger talks with Deutsche: WiWo 
DB,Deutsche Bank AG,20190403,-0.13,UPDATE 1-Commerzbank to decide on April 9 on merger talks with Deutsche - WiWo 
DB,Deutsche Bank AG,20190403,-0.13,Commerzbank to decide on April 9 on merger talks with Deutsche - WiWo 
DB,Deutsche Bank AG,20190401,0.21,Brexit: Deutsche Bank ups likelihood of no-deal  turns bearish on sterling 
DB,Deutsche Bank AG,20190328,0.04,Germans disapprove of Deutsche Bank-Commerzbank merger  - poll 
DB,Deutsche Bank AG,20190328,0.04,Deals of the day-Mergers and acquisitions 
DB,Deutsche Bank AG,20190328,0.04,Deutsche Bank's first quarter has been weak: sources 
DB,Deutsche Bank AG,20190328,0.04,UPDATE 1-Deutsche Bank's first quarter has been weak - sources 
DB,Deutsche Bank AG,20190328,0.04,Deutsche Bank's first quarter has been weak - sources 
DB,Deutsche Bank AG,20190328,0.04,Too early to assess capital needs in Commerzbank merger: Deutsche Bank 
DB,Deutsche Bank AG,20190328,0.04,Too early to assess capital needs in Commerzbank merger - Deutsche Bank 
DB,Deutsche Bank AG,20190327,-0.4,Deutsche Bank considers further cost cuts after weak quarter one: Handelsblatt 
DB,Deutsche Bank AG,20190327,-0.4,Deutsche Bank considers further cost cuts after weak Q1 -Handelsblatt 
DB,Deutsche Bank AG,20190327,-0.4,Commerzbank management pay cuts contrast with Deutsche Bank 
DB,Deutsche Bank AG,20190327,-0.4,UPDATE 4-Commerzbank management pay cuts contrast with Deutsche Bank 
DB,Deutsche Bank AG,20190327,-0.4,Size matters  Deutsche Bank's chairman says amid merger talks 
DB,Deutsche Bank AG,20190327,-0.4,Size matters  Deutsche Bank's chairman says amid merger talks 
DB,Deutsche Bank AG,20190321,-0.18,German politicians split over bankrolling Deutsche Bank merger 
DB,Deutsche Bank AG,20190321,-0.18,UPDATE 4-Deutsche Bank CEO sees strong case for Commerzbank merger - source 
DB,Deutsche Bank AG,20190321,-0.18,Deutsche Bank supervisory board debated merger for three hours: source 
DB,Deutsche Bank AG,20190321,-0.18,Deutsche Bank supervisory board debated merger for 3 hours - source 
DB,Deutsche Bank AG,20190321,-0.18,Deutsche Bank hikes no-deal Brexit probability 
DB,Deutsche Bank AG,20190321,-0.18,Deutsche Bank hikes no-deal Brexit probability 
DB,Deutsche Bank AG,20190321,-0.18,Deutsche Bank CEO sees strong case for merger with Commerzbank - source 
DB,Deutsche Bank AG,20190321,-0.18,German stocks - Factors to watch on March 21 
DB,Deutsche Bank AG,20190320,-0.36,Deutsche Bank merger talks heighten uncertainty for U.S. staff 
DB,Deutsche Bank AG,20190320,-0.36,REFILE-Deutsche Bank merger talks heighten uncertainty for U.S. staff 
DB,Deutsche Bank AG,20190320,-0.36,German finance minister: No plans for Deutsche Bank/Commerzbank merger in my budget 
DB,Deutsche Bank AG,20190320,-0.36,Deutsche Bank-Commerzbank merger could benefit France: minister 
DB,Deutsche Bank AG,20190320,-0.36,Deutsche Bank-Commerzbank merger could benefit France - minister 
DB,Deutsche Bank AG,20190320,-0.36,Head down  eyes on the prize: Deutsche's realist CEO 
DB,Deutsche Bank AG,20190320,-0.36,German finmin: No plans for Deutsche Bank/Commerzbank merger in my budget 
DB,Deutsche Bank AG,20190320,-0.36,German finmin: No precautions for Deutsche/Commerzbank merger taken in 2020 budget 
DB,Deutsche Bank AG,20190319,-0.25,MOVES-Deutsche Bank appoints co-head of Asia Pacific execution services 
DB,Deutsche Bank AG,20190319,-0.25,Merkel: Won't take stand on possible Deutsche Bank/Commerzbank merger 
DB,Deutsche Bank AG,20190319,-0.25,German economic advisor opposed to Deutsche  Ccommerzbank merger 
DB,Deutsche Bank AG,20190319,-0.25,German economic advisor opposed to Deutsche  Ccommerzbank merger 
DB,Deutsche Bank AG,20190319,-0.25,RPT - UPDATE 1-Merkel: Won't take stand on possible Deutsche Bank/Commerzbank merger 
DB,Deutsche Bank AG,20190319,-0.25,German economic advisor opposed to Deutsche  Ccommerzbank merger 
DB,Deutsche Bank AG,20190319,-0.25,Merkel: Won't take stand on possible Deutsche Bank/Commerzbank merger 
DB,Deutsche Bank AG,20190319,-0.25,Deutsche Bank merger talks with Commerzbank raise job fears  lift shares 
DB,Deutsche Bank AG,20190318,-0.11,Top Wall Street banks working on Deutsche-Commerzbank merger: sources 
DB,Deutsche Bank AG,20190318,-0.11,Deutsche  Commerzbank talks private commercial decision: SPD leader 
DB,Deutsche Bank AG,20190318,-0.11,CORRECTED-Deutsche  Commerzbank talks private commercial decision - SPD leader 
DB,Deutsche Bank AG,20190318,-0.11,UPDATE 2-Deutsche merger move takes European stocks rally to fourth day 
DB,Deutsche Bank AG,20190318,-0.11,UPDATE 1-Top Wall Street banks working on Deutsche-Commerzbank merger - sources 
DB,Deutsche Bank AG,20190318,-0.11,UPDATE 3-Deutsche Bank merger talks with Commerzbank raise job fears  lift shares 
DB,Deutsche Bank AG,20190318,-0.11,Germany's Bsirske 'more than skeptical' on Deutsche/Commerzbank merger 
DB,Deutsche Bank AG,20190318,-0.11,"Germany's Bsirske ""more than sceptical"" on Deutsche/Commerzbank merger "
DB,Deutsche Bank AG,20190318,-0.11,Commerzbank-Deutsche deal doesn't herald wider M&A wave: Intesa chairman 
DB,Deutsche Bank AG,20190318,-0.11,Commerzbank-Deutsche deal doesn't herald wider M&A wave-Intesa chairman 
DB,Deutsche Bank AG,20190314,-0.1,MOVES-Deutsche Bank hires digital expert from BNP Paribas 
DB,Deutsche Bank AG,20190313,0.0,Germany's Scholz plays down government role in Deutsche merger talks: sources 
DB,Deutsche Bank AG,20190313,0.0,UPDATE 1-Germany's Scholz plays down government role in Deutsche merger talks - sources 
DB,Deutsche Bank AG,20190313,0.0,Explainer: Why Germany wants a merger to underpin Deutsche Bank 
DB,Deutsche Bank AG,20190313,0.0,EXPLAINER-Why Germany wants a merger to underpin Deutsche Bank 
DB,Deutsche Bank AG,20190313,0.0,"Germany finmin ""closely watching"" reports on Deutsche/Commerzbank merger - sources "
DB,Deutsche Bank AG,20190313,0.0,Germany's Scholz criticised by senior conservative over role in Deutsche merger talks 
DB,Deutsche Bank AG,20190312,0.04,Deutsche  Commerzbank supervisory boards to meet in on Mar 21: sources 
DB,Deutsche Bank AG,20190312,0.04,Deutsche  Commerzbank supervisory boards to meet in on Mar 21 - sources 
DB,Deutsche Bank AG,20190312,0.04,Germany's Verdi union opposed to Deutsche-Commerzbank merger 
DB,Deutsche Bank AG,20190312,0.04,UPDATE 2-Germany's Verdi union opposed to Deutsche-Commerzbank merger 
DB,Deutsche Bank AG,20190312,0.04,Germany's Verdi union voices disapproval of any Deutsche-Commerzbank merger 
DB,Deutsche Bank AG,20190311,-0.08,Germany confirms Deutsche-Commerzbank merger talks  some investors wary 
DB,Deutsche Bank AG,20190311,-0.08,UPDATE 4-Germany confirms Deutsche-Commerzbank merger talks  some investors wary 
DB,Deutsche Bank AG,20190311,-0.08,Shares in Deutsche  Commerzbank rise on merger speculation 
DB,Deutsche Bank AG,20190311,-0.08,Berlin backs Deutsche Bank merger despite risk of shortfall - sources 
DB,Deutsche Bank AG,20190228,0.11,ECB hikes Deutsche Bank's capital requirement to 11.82 percent 
DB,Deutsche Bank AG,20190228,0.11,Deutsche Bank merger with Commerzbank doesn't make sense: advisor 
DB,Deutsche Bank AG,20190228,0.11,UPDATE 1-Deutsche Bank merger with Commerzbank doesn't make sense - advisor 
DB,Deutsche Bank AG,20190228,0.11,Deutsche Bank merger with Commerzbank doesn't make sense - advisor 
DB,Deutsche Bank AG,20190227,0.25,Berlin declines to comment on reports of possible Deutsche Bank-Commerzbank merger 
DB,Deutsche Bank AG,20190227,0.25,Investor Cerberus open to Deutsche Bank merger with Commerzbank: source 
DB,Deutsche Bank AG,20190227,0.25,UPDATE 4-Investor Cerberus open to Deutsche Bank merger with Commerzbank - source 
DB,Deutsche Bank AG,20190227,0.25,Investor Cerberus open to Deutsche Bank merger with Commerzbank - source 
DB,Deutsche Bank AG,20190226,0.17,Investor Cerberus favors Deutsche Bank  Commerzbank merger: Handelsblatt 
DB,Deutsche Bank AG,20190226,0.17,UPDATE 2-Investor Cerberus favours Deutsche Bank  Commerzbank merger - Handelsblatt 
DB,Deutsche Bank AG,20190226,0.17,Cerberus favours a Deutsche Bank  Commerzbank merger - Handelsblatt 
DB,Deutsche Bank AG,20190225,0.05,Deutsche Bank hires BoA's Innocentin for financial sponsors group 
DB,Deutsche Bank AG,20190225,0.05,MOVES-Deutsche Bank hires BoA's Innocentin for financial sponsors group 
DB,Deutsche Bank AG,20190220,0.06,REFILE-UPDATE 1-Deutsche Bank to rebuild in South Africa  months after cuts 
DB,Deutsche Bank AG,20190220,0.06,Deutsche Bank to rebuild in South Africa  months after cuts 
DB,Deutsche Bank AG,20190214,0.27,Deutsche CEO faces investor pressure on investment bank: sources 
DB,Deutsche Bank AG,20190214,0.27,UPDATE 2-Deutsche CEO faces investor pressure on investment bank -sources 
DB,Deutsche Bank AG,20190214,0.27,Four big shareholders of Deutsche Bank call for cuts at investment bank - FT 
DB,Deutsche Bank AG,20190213,-0.24,Deutsche Bank to cut 1 950 jobs in Postbank integration: Handelsblatt 
DB,Deutsche Bank AG,20190213,-0.24,Deutsche Bank to cut 1 950 jobs in Postbank integration-Handelsblatt 
DB,Deutsche Bank AG,20190212,0.12,One of the oldest U.S. refineries in trouble again in Philadelphia -court filings 
DB,Deutsche Bank AG,20190207,-0.49,Barclays hires internet banker from Deutsche Bank 
DB,Deutsche Bank AG,20190207,-0.49,MOVES-Barclays hires internet banker from Deutsche Bank 
DB,Deutsche Bank AG,20190207,-0.49,UPDATE 1-U.S. Democrats renew call for Deutsche Bank Senate committee inquiry 
DB,Deutsche Bank AG,20190207,-0.49,Democratic Senators renew call for Deutsche Bank probe at banking committee 
DB,Deutsche Bank AG,20190207,-0.49,Democratic Senators renew call for Deutsche Bank probe at banking committee 
DB,Deutsche Bank AG,20190204,0.16,Deutsche cuts back correspondent banking after Danske scandal 
DB,Deutsche Bank AG,20190204,0.16,UPDATE 1-Deutsche cuts back correspondent banking after Danske scandal 
DB,Deutsche Bank AG,20190204,0.16,Deutsche Bank has scaled back correspondent banking business 
DB,Deutsche Bank AG,20190204,0.16,Boosting profitability is biggest challenge for Deutsche Bank: S&P 
DB,Deutsche Bank AG,20190204,0.16,UPDATE 2-Boosting profitability is biggest challenge for Deutsche Bank - S&P 
DB,Deutsche Bank AG,20190204,0.16,Improving profitability at Deutsche Bank is biggest challenge - S&P 
DVN,Devon Energy Corporation,20190219,2.7824,Devon Energy beats production estimates in fourth quarter 
DVN,Devon Energy Corporation,20190219,2.7824,UPDATE 1-Devon Energy beats production estimates in fourth quarter 
DVN,Devon Energy Corporation,20190219,2.7824,Devon Energy beats production estimates in fourth quarter 
DG,Dollar General Corporation,20190314,0.1711,Higher store investments to hit Dollar General profit  shares fall 10 pct 
DG,Dollar General Corporation,20190314,0.1711,UPDATE 4-Higher store investments to hit Dollar General profit  shares fall 10 pct 
DG,Dollar General Corporation,20190314,0.1711,Dollar General beats quarterly same-store sales estimates  raises dividend 
D,Dominion Energy Inc,20190311,0.88,TREASURIES-U.S. yields up as risk appetite rises  investors await supply 
D,Dominion Energy Inc,20190226,-1.2444,UPDATE 1-Dominion confident it will complete W. Va.-N.C. Atlantic Coast natgas pipe 
D,Dominion Energy Inc,20190212,0.0395,Dominion aims to cut U.S. methane releases by 50 percent by 2030 
D,Dominion Energy Inc,20190212,0.0395,Dominion aims to cut U.S. methane releases by 50 percent by 2030 
DPZ,Domino&#39;s Pizza Inc,20190402,-2.04,UPDATE 1-Pizza firm DP Eurasia falls to net loss on forex  debt costs 
DPZ,Domino&#39;s Pizza Inc,20190326,0.43,Britain's Domino's considering succession planning for CEO  chairman 
DPZ,Domino&#39;s Pizza Inc,20190326,0.43,UPDATE 1-Britain's Domino's considering succession planning for CEO  chairman 
DPZ,Domino&#39;s Pizza Inc,20190326,0.43,Britain's Domino's begins search for new CEO  chairman 
DPZ,Domino&#39;s Pizza Inc,20190221,-9.2554,Domino's hurt as delivery firms offer more choice  shares fall 10 percent 
DWDP,DowDuPont Inc,20190401,-17.37,DowDuPont completes spin-off of materials science unit 
DWDP,DowDuPont Inc,20190401,-17.37,DowDuPont completes spin-off of materials science unit 
DWDP,DowDuPont Inc,20190328,-1.22,DowDupont cuts sales forecast as Midwest floods hit agri division 
DWDP,DowDuPont Inc,20190328,-1.22,UPDATE 1-DowDupont cuts sales forecast as Midwest floods hit agri division 
DWDP,DowDuPont Inc,20190328,-1.22,DowDupont cuts sales forecast as Midwest floods weigh on agri division 
DWDP,DowDuPont Inc,20190326,-0.8,Dow Jones Industrial Average adds Dow Inc  removes DowDuPont 
DWDP,DowDuPont Inc,20190326,-0.8,UPDATE 1-Dow Jones Industrial Average adds Dow Inc  removes DowDuPont 
DWDP,DowDuPont Inc,20190221,-0.6059,DowDuPont wins final OK for global launch of new GMO soybeans 
DWDP,DowDuPont Inc,20190221,-0.6059,UPDATE 3-DowDuPont wins final OK for global launch of new GMO soybeans 
DWDP,DowDuPont Inc,20190221,-0.6059,DowDuPont's agricultural unit expects capex of $650 million this year 
DWDP,DowDuPont Inc,20190221,-0.6059,UPDATE 1-DowDuPont's agricultural unit expects capex of $650 mln this year 
DWDP,DowDuPont Inc,20190221,-0.6059,DowDuPont's agricultural unit expects capex of $650 mln in 2019 
DXC,DXC Technology Company,20190326,-0.03,EU mergers and takeovers (March 26) 
DXC,DXC Technology Company,20190304,-1.4058,EU mergers and takeovers (March 4) 
EXP,Eagle Materials Inc,20190328,8.9394,Sachem builds nine percent stake in Eagle Materials  seeks to engage with co 
EXP,Eagle Materials Inc,20190328,8.9394,Sachem builds 9 pct stake in Eagle Materials  seeks to engage with co 
EV,Eaton Vance Corporation,20190220,0.4,Eaton Vance plans second attempt to reinvent ETFs 
EV,Eaton Vance Corporation,20190220,0.4,Eaton Vance plans 2nd attempt to reinvent ETFs 
EC,Ecopetrol SA,20190403,-0.21,Exxon  Repsol and Ecopetrol sign deals for Colombia offshore oil exploration blocks 
EC,Ecopetrol SA,20190403,-0.21,UPDATE 1-Exxon  Repsol and Ecopetrol sign deals for Colombia offshore oil exploration blocks 
EC,Ecopetrol SA,20190401,0.19,Colombia's Ecopetrol to share three oil fields with Canada's Parex 
EC,Ecopetrol SA,20190401,0.19,Colombia's Ecopetrol to share three oil fields with Canada's Parex 
EC,Ecopetrol SA,20190314,-0.28,Colombia's Cano Limon pipeline bombed for 11th time in 2019 
EC,Ecopetrol SA,20190314,-0.28,Colombia's Cano Limon pipeline bombed for 11th time in 2019 
EC,Ecopetrol SA,20190307,-0.79,Bombing causes fire on Colombia's Trasandino crude oil pipeline 
EC,Ecopetrol SA,20190305,-0.22,Ecopetrol to spend $500 million on fracking over three years: CEO 
EC,Ecopetrol SA,20190305,-0.22,Ecopetrol to spend $500 mln on fracking over 3 years -CEO 
EC,Ecopetrol SA,20190304,0.27,Ecopetrol  Colombia sign deal for offshore bloc in Caribbean 
EC,Ecopetrol SA,20190226,0.87,Colombia's Ecopetrol says net profit up 74.6 percent in 2018 to $3.72 bln 
EC,Ecopetrol SA,20190205,0.0,Colombia's Trasandino pipeline damaged in bomb attack  3rd of year 
LLY,Eli Lilly and Company,20190404,-0.85,Astellas  Eli Lilly must face lawsuit alleging underpaid Medicaid rebates 
LLY,Eli Lilly and Company,20190304,-2.11,Eli Lilly seeks to quell drug price anger with cheaper insulin 
LLY,Eli Lilly and Company,20190304,-2.11,Lilly to introduce lower-priced insulin injection 
LLY,Eli Lilly and Company,20190219,1.07,Pfizer-Lilly drug shown to help reduce back pain in late-stage trial 
LLY,Eli Lilly and Company,20190219,1.07,Higher dose of Pfizer-Lilly drug helps reduce back pain in study 
